Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1143e-1
 0.0037, 1.8040e-1
 0.0056, 1.4817e-1
 0.0084, 1.1716e-1
 0.0126, 8.9439e-2
 0.0190, 6.5185e-2
 0.0284, 4.5803e-2
 0.0427, 3.0554e-2
 0.0640, 1.9563e-2
 0.0960, 1.2120e-2
 0.1440, 7.4027e-3
 0.2160, 4.4948e-3
 0.3240, 2.6683e-3
 0.4860, 1.4873e-3
 0.7290, 7.4104e-4
 1.0900, 3.1716e-4
 1.6400, 1.0863e-4
 2.4600, 2.8424e-5
 3.6900, 5.1191e-6
5.5400,4.7052e-7
