Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.2692e-1
 0.0037, 9.6874e-2
 0.0056, 7.1179e-2
 0.0084, 5.0156e-2
 0.0126, 3.3991e-2
 0.0190, 2.1979e-2
 0.0284, 1.4027e-2
 0.0427, 8.9022e-3
 0.0640, 5.7720e-3
 0.0960, 3.7747e-3
 0.1440, 2.3988e-3
 0.2160, 1.4076e-3
 0.3240, 7.2829e-4
 0.4860, 3.2010e-4
 0.7290, 1.1545e-4
 1.0900, 3.3004e-5
 1.6400, 6.5970e-6
 2.4600, 7.4177e-7
 3.6900, 1.2665e-8
5.5400,2.7738e-10
