Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.8159e-1
 0.0037, 1.5385e-1
 0.0056, 1.2473e-1
 0.0084, 9.6772e-2
 0.0126, 7.2037e-2
 0.0190, 5.0733e-2
 0.0284, 3.4034e-2
 0.0427, 2.1214e-2
 0.0640, 1.2291e-2
 0.0960, 6.5573e-3
 0.1440, 3.2215e-3
 0.2160, 1.4563e-3
 0.3240, 6.0363e-4
 0.4860, 2.2670e-4
 0.7290, 7.5079e-5
 1.0900, 2.1183e-5
 1.6400, 4.6462e-6
 2.4600, 7.5414e-7
 3.6900, 7.4811e-8
5.5400,3.6371e-9
