Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7369e-1
 0.0037, 1.4065e-1
 0.0056, 1.0977e-1
 0.0084, 8.2483e-2
 0.0126, 5.9756e-2
 0.0190, 4.1155e-2
 0.0284, 2.7374e-2
 0.0427, 1.7482e-2
 0.0640, 1.1033e-2
 0.0960, 6.9985e-3
 0.1440, 4.4792e-3
 0.2160, 2.8143e-3
 0.3240, 1.6572e-3
 0.4860, 8.7496e-4
 0.7290, 4.0086e-4
 1.0900, 1.5637e-4
 1.6400, 4.8846e-5
 2.4600, 1.2001e-5
 3.6900, 2.0370e-6
5.5400,2.1802e-7
