Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.3645e-1
 0.0037, 1.9549e-1
 0.0056, 1.5559e-1
 0.0084, 1.1958e-1
 0.0126, 8.9127e-2
 0.0190, 6.3573e-2
 0.0284, 4.3654e-2
 0.0427, 2.8184e-2
 0.0640, 1.7214e-2
 0.0960, 1.0062e-2
 0.1440, 5.8570e-3
 0.2160, 3.5339e-3
 0.3240, 2.2029e-3
 0.4860, 1.3405e-3
 0.7290, 7.4065e-4
 1.0900, 3.5312e-4
 1.6400, 1.3630e-4
 2.4600, 4.1122e-5
 3.6900, 8.8826e-6
5.5400,1.1148e-6
