Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 7.3795e-1
 0.0037, 6.0120e-1
 0.0056, 4.6719e-1
 0.0084, 3.4730e-1
 0.0126, 2.4833e-1
 0.0190, 1.6851e-1
 0.0284, 1.0958e-1
 0.0427, 6.6570e-2
 0.0640, 3.7837e-2
 0.0960, 2.0030e-2
 0.1440, 1.0102e-2
 0.2160, 5.1212e-3
 0.3240, 2.7745e-3
 0.4860, 1.5953e-3
 0.7290, 8.9661e-4
 1.0900, 4.5420e-4
 1.6400, 1.9088e-4
 2.4600, 6.4260e-5
 3.6900, 1.6051e-5
5.5400,2.5696e-6
