Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 6.2562e-1
 0.0037, 4.7914e-1
 0.0056, 3.5209e-1
 0.0084, 2.4809e-1
 0.0126, 1.6774e-1
 0.0190, 1.0654e-1
 0.0284, 6.4182e-2
 0.0427, 3.5815e-2
 0.0640, 1.8857e-2
 0.0960, 9.5690e-3
 0.1440, 4.9089e-3
 0.2160, 2.6255e-3
 0.3240, 1.4211e-3
 0.4860, 7.2461e-4
 0.7290, 3.2356e-4
 1.0900, 1.2070e-4
 1.6400, 3.4395e-5
 2.4600, 7.1335e-6
 3.6900, 7.0778e-7
5.5400,9.9133e-10
