Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7568e-1
 0.0037, 1.3777e-1
 0.0056, 1.0466e-1
 0.0084, 7.6924e-2
 0.0126, 5.4623e-2
 0.0190, 3.6716e-2
 0.0284, 2.3606e-2
 0.0427, 1.4386e-2
 0.0640, 8.6459e-3
 0.0960, 5.3425e-3
 0.1440, 3.4860e-3
 0.2160, 2.3249e-3
 0.3240, 1.4757e-3
 0.4860, 8.3376e-4
 0.7290, 4.0014e-4
 1.0900, 1.5876e-4
 1.6400, 4.8554e-5
 2.4600, 1.0845e-5
 3.6900, 1.4374e-6
5.5400,1.3509e-8
