Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.6875e-1
 0.0037, 1.3286e-1
 0.0056, 1.0137e-1
 0.0084, 7.4818e-2
 0.0126, 5.3332e-2
 0.0190, 3.5988e-2
 0.0284, 2.3248e-2
 0.0427, 1.4268e-2
 0.0640, 8.6562e-3
 0.0960, 5.3992e-3
 0.1440, 3.5446e-3
 0.2160, 2.3711e-3
 0.3240, 1.5079e-3
 0.4860, 8.5408e-4
 0.7290, 4.1138e-4
 1.0900, 1.6399e-4
 1.6400, 5.0503e-5
 2.4600, 1.1355e-5
 3.6900, 1.5500e-6
5.5400,1.8009e-8
