Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.9806e-2
 0.0037, 6.5988e-2
 0.0056, 4.6346e-2
 0.0084, 3.0801e-2
 0.0126, 1.9258e-2
 0.0190, 1.1041e-2
 0.0284, 5.9173e-3
 0.0427, 2.9043e-3
 0.0640, 1.3348e-3
 0.0960, 5.7815e-4
 0.1440, 2.3963e-4
 0.2160, 9.5631e-5
 0.3240, 3.6426e-5
 0.4860, 1.2881e-5
 0.7290, 4.0500e-6
 1.0900, 1.0787e-6
 1.6400, 2.1566e-7
 2.4600, 2.9675e-8
 3.6900, 2.3100e-9
5.5400,6.3284e-11
