Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.3496e-2
 0.0037, 6.1917e-2
 0.0056, 4.3967e-2
 0.0084, 2.9660e-2
 0.0126, 1.8965e-2
 0.0190, 1.1249e-2
 0.0284, 6.3009e-3
 0.0427, 3.2610e-3
 0.0640, 1.5870e-3
 0.0960, 7.2938e-4
 0.1440, 3.2096e-4
 0.2160, 1.3600e-4
 0.3240, 5.4968e-5
 0.4860, 2.0609e-5
 0.7290, 6.8294e-6
 1.0900, 1.9085e-6
 1.6400, 4.0488e-7
 2.4600, 6.0176e-8
 3.6900, 5.3227e-9
5.5400,2.0253e-10
