Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 6.3886e-2
 0.0037, 4.4914e-2
 0.0056, 3.0321e-2
 0.0084, 1.9788e-2
 0.0126, 1.2822e-2
 0.0190, 8.4190e-3
 0.0284, 5.8904e-3
 0.0427, 4.3699e-3
 0.0640, 3.3675e-3
 0.0960, 2.5566e-3
 0.1440, 1.8179e-3
 0.2160, 1.1607e-3
 0.3240, 6.4519e-4
 0.4860, 3.0518e-4
 0.7290, 1.2023e-4
 1.0900, 3.8565e-5
 1.6400, 9.4008e-6
 2.4600, 1.4905e-6
 3.6900, 7.3209e-8
5.5400,
