Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.3745e-1
 0.0037, 1.9629e-1
 0.0056, 1.5619e-1
 0.0084, 1.2001e-1
 0.0126, 8.9412e-2
 0.0190, 6.3749e-2
 0.0284, 4.3759e-2
 0.0427, 2.8244e-2
 0.0640, 1.7249e-2
 0.0960, 1.0083e-2
 0.1440, 5.8728e-3
 0.2160, 3.5489e-3
 0.3240, 2.2189e-3
 0.4860, 1.3558e-3
 0.7290, 7.5292e-4
 1.0900, 3.6103e-4
 1.6400, 1.4030e-4
 2.4600, 4.2687e-5
 3.6900, 9.3236e-6
5.5400,1.1942e-6
