Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 4.2205e-2
 0.0037, 2.9154e-2
 0.0056, 1.9220e-2
 0.0084, 1.2022e-2
 0.0126, 7.1367e-3
 0.0190, 3.9199e-3
 0.0284, 2.0269e-3
 0.0427, 9.6011e-4
 0.0640, 4.2410e-4
 0.0960, 1.7437e-4
 0.1440, 6.6988e-5
 0.2160, 2.3855e-5
 0.3240, 7.7217e-6
 0.4860, 2.1830e-6
 0.7290, 4.9764e-7
 1.0900, 8.2387e-8
 1.6400, 8.1419e-9
 2.4600, 3.9491e-10
 3.6900, 3.9705e-12
5.5400,
