Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.5364e-1
 0.0037, 6.9856e-1
 0.0056, 5.4427e-1
 0.0084, 4.0484e-1
 0.0126, 2.8925e-1
 0.0190, 1.9602e-1
 0.0284, 1.2739e-1
 0.0427, 7.7449e-2
 0.0640, 4.4119e-2
 0.0960, 2.3411e-2
 0.1440, 1.1783e-2
 0.2160, 5.8998e-3
 0.3240, 3.1373e-3
 0.4860, 1.7913e-3
 0.7290, 1.0211e-3
 1.0900, 5.3373e-4
 1.6400, 2.3458e-4
 2.4600, 8.3628e-5
 3.6900, 2.2474e-5
5.5400,4.1026e-6
