Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.2669e-1
 0.0037, 9.6685e-2
 0.0056, 7.1038e-2
 0.0084, 5.0056e-2
 0.0126, 3.3924e-2
 0.0190, 2.1938e-2
 0.0284, 1.4006e-2
 0.0427, 8.8931e-3
 0.0640, 5.7715e-3
 0.0960, 3.7788e-3
 0.1440, 2.4048e-3
 0.2160, 1.4137e-3
 0.3240, 7.3328e-4
 0.4860, 3.2338e-4
 0.7290, 1.1716e-4
 1.0900, 3.3701e-5
 1.6400, 6.8110e-6
 2.4600, 7.8058e-7
 3.6900, 1.4911e-8
5.5400,2.8863e-10
