Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.1625e-1
 0.0037, 8.8495e-2
 0.0056, 6.4932e-2
 0.0084, 4.5723e-2
 0.0126, 3.1003e-2
 0.0190, 2.0127e-2
 0.0284, 1.2978e-2
 0.0427, 8.3799e-3
 0.0640, 5.5297e-3
 0.0960, 3.6472e-3
 0.1440, 2.3101e-3
 0.2160, 1.3447e-3
 0.3240, 6.9483e-4
 0.4860, 3.1058e-4
 0.7290, 1.1718e-4
 1.0900, 3.6596e-5
 1.6400, 8.7659e-6
 2.4600, 1.4706e-6
 3.6900, 1.2678e-7
5.5400,7.5765e-9
