Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7420e-1
 0.0037, 1.4073e-1
 0.0056, 1.0948e-1
 0.0084, 8.1979e-2
 0.0126, 5.9176e-2
 0.0190, 4.0579e-2
 0.0284, 2.6831e-2
 0.0427, 1.6985e-2
 0.0640, 1.0610e-2
 0.0960, 6.7016e-3
 0.1440, 4.3569e-3
 0.2160, 2.8651e-3
 0.3240, 1.8127e-3
 0.4860, 1.0405e-3
 0.7290, 5.1610e-4
 1.0900, 2.1460e-4
 1.6400, 7.0081e-5
 2.4600, 1.7032e-5
 3.6900, 2.7795e-6
5.5400,7.8831e-8
