Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.2669e-1
 0.0037, 1.8796e-1
 0.0056, 1.5010e-1
 0.0084, 1.1578e-1
 0.0126, 8.6608e-2
 0.0190, 6.2010e-2
 0.0284, 4.2761e-2
 0.0427, 2.7781e-2
 0.0640, 1.7142e-2
 0.0960, 1.0177e-2
 0.1440, 6.0409e-3
 0.2160, 3.7223e-3
 0.3240, 2.3743e-3
 0.4860, 1.4853e-3
 0.7290, 8.4904e-4
 1.0900, 4.2172e-4
 1.6400, 1.7113e-4
 2.4600, 5.5072e-5
 3.6900, 1.2918e-5
5.5400,1.8645e-6
