Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.5463e-1
 0.0037, 1.3102e-1
 0.0056, 1.0653e-1
 0.0084, 8.3085e-2
 0.0126, 6.2284e-2
 0.0190, 4.4274e-2
 0.0284, 3.0089e-2
 0.0427, 1.9121e-2
 0.0640, 1.1366e-2
 0.0960, 6.2363e-3
 0.1440, 3.1399e-3
 0.2160, 1.4458e-3
 0.3240, 6.0916e-4
 0.4860, 2.3376e-4
 0.7290, 8.0209e-5
 1.0900, 2.3876e-5
 1.6400, 5.5676e-6
 2.4600, 9.3914e-7
 3.6900, 9.5588e-8
5.5400,4.8774e-9
