Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.4589e-1
 0.0037, 1.1678e-1
 0.0056, 9.0644e-2
 0.0084, 6.8023e-2
 0.0126, 4.9254e-2
 0.0190, 3.3831e-2
 0.0284, 2.2391e-2
 0.0427, 1.4251e-2
 0.0640, 9.0418e-3
 0.0960, 5.8616e-3
 0.1440, 3.9166e-3
 0.2160, 2.6170e-3
 0.3240, 1.6519e-3
 0.4860, 9.3110e-4
 0.7290, 4.4826e-4
 1.0900, 1.7916e-4
 1.6400, 5.5615e-5
 2.4600, 1.2568e-5
 3.6900, 1.7568e-6
5.5400,2.7232e-8
