Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.1929e-1
 0.0037, 9.0781e-2
 0.0056, 6.6569e-2
 0.0084, 4.6846e-2
 0.0126, 3.1736e-2
 0.0190, 2.0564e-2
 0.0284, 1.3221e-2
 0.0427, 8.5180e-3
 0.0640, 5.6389e-3
 0.0960, 3.7664e-3
 0.1440, 2.4405e-3
 0.2160, 1.4649e-3
 0.3240, 7.8395e-4
 0.4860, 3.6305e-4
 0.7290, 1.4153e-4
 1.0900, 4.5320e-5
 1.6400, 1.1060e-5
 2.4600, 1.8016e-6
 3.6900, 1.3258e-7
5.5400,4.3862e-9
