Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 7.4804e-2
 0.0037, 5.6302e-2
 0.0056, 4.0634e-2
 0.0084, 2.7871e-2
 0.0126, 1.8095e-2
 0.0190, 1.0870e-2
 0.0284, 6.1386e-3
 0.0427, 3.1877e-3
 0.0640, 1.5517e-3
 0.0960, 7.1429e-4
 0.1440, 3.1652e-4
 0.2160, 1.3585e-4
 0.3240, 5.5679e-5
 0.4860, 2.1091e-5
 0.7290, 7.0458e-6
 1.0900, 1.9848e-6
 1.6400, 4.2421e-7
 2.4600, 6.3465e-8
 3.6900, 5.6429e-9
5.5400,2.1611e-10
