Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7336e-1
 0.0037, 1.4038e-1
 0.0056, 1.0956e-1
 0.0084, 8.2335e-2
 0.0126, 5.9656e-2
 0.0190, 4.1092e-2
 0.0284, 2.7339e-2
 0.0427, 1.7467e-2
 0.0640, 1.1029e-2
 0.0960, 6.9983e-3
 0.1440, 4.4787e-3
 0.2160, 2.8118e-3
 0.3240, 1.6521e-3
 0.4860, 8.6771e-4
 0.7290, 3.9364e-4
 1.0900, 1.5119e-4
 1.6400, 4.6181e-5
 2.4600, 1.1006e-5
 3.6900, 1.7913e-6
5.5400,1.9009e-7
