Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.4824e-1
 0.0037, 2.1464e-1
 0.0056, 1.7824e-1
 0.0084, 1.4207e-1
 0.0126, 1.0904e-1
 0.0190, 7.9774e-2
 0.0284, 5.6182e-2
 0.0427, 3.7411e-2
 0.0640, 2.3670e-2
 0.0960, 1.4235e-2
 0.1440, 8.2778e-3
 0.2160, 4.7701e-3
 0.3240, 2.7649e-3
 0.4860, 1.5855e-3
 0.7290, 8.5709e-4
 1.0900, 4.1501e-4
 1.6400, 1.6785e-4
 2.4600, 5.4723e-5
 3.6900, 1.3175e-5
5.5400,1.9762e-6
