Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.5768e-1
 0.0037, 1.3433e-1
 0.0056, 1.1010e-1
 0.0084, 8.6768e-2
 0.0126, 6.5782e-2
 0.0190, 4.7238e-2
 0.0284, 3.2281e-2
 0.0427, 2.0451e-2
 0.0640, 1.1946e-2
 0.0960, 6.3125e-3
 0.1440, 2.9889e-3
 0.2160, 1.2651e-3
 0.3240, 4.8205e-4
 0.4860, 1.6724e-4
 0.7290, 5.3171e-5
 1.0900, 1.5134e-5
 1.6400, 3.4492e-6
 2.4600, 5.7556e-7
 3.6900, 5.7311e-8
5.5400,2.7728e-9
