Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1760e-1
 0.0037, 1.8604e-1
 0.0056, 1.5304e-1
 0.0084, 1.2113e-1
 0.0126, 9.2502e-2
 0.0190, 6.7402e-2
 0.0284, 4.7319e-2
 0.0427, 3.1507e-2
 0.0640, 2.0105e-2
 0.0960, 1.2385e-2
 0.1440, 7.5015e-3
 0.2160, 4.5109e-3
 0.3240, 2.6537e-3
 0.4860, 1.4676e-3
 0.7290, 7.2528e-4
 1.0900, 3.0719e-4
 1.6400, 1.0388e-4
 2.4600, 2.6795e-5
 3.6900, 4.7328e-6
5.5400,4.2454e-7
