Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1858e-1
 0.0037, 1.8698e-1
 0.0056, 1.5389e-1
 0.0084, 1.2185e-1
 0.0126, 9.3077e-2
 0.0190, 6.7832e-2
 0.0284, 4.7623e-2
 0.0427, 3.1704e-2
 0.0640, 2.0221e-2
 0.0960, 1.2444e-2
 0.1440, 7.5239e-3
 0.2160, 4.5135e-3
 0.3240, 2.6475e-3
 0.4860, 1.4587e-3
 0.7290, 7.1700e-4
 1.0900, 3.0151e-4
 1.6400, 1.0107e-4
 2.4600, 2.5800e-5
 3.6900, 4.4959e-6
5.5400,3.9735e-7
