Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 5.1599e-1
 0.0037, 4.2905e-1
 0.0056, 3.4004e-1
 0.0084, 2.5736e-1
 0.0126, 1.8719e-1
 0.0190, 1.2944e-1
 0.0284, 8.6164e-2
 0.0427, 5.4133e-2
 0.0640, 3.2379e-2
 0.0960, 1.8604e-2
 0.1440, 1.0670e-2
 0.2160, 6.4519e-3
 0.3240, 4.2385e-3
 0.4860, 2.9233e-3
 0.7290, 1.9666e-3
 1.0900, 1.2091e-3
 1.6400, 6.3209e-4
 2.4600, 2.7005e-4
 3.6900, 8.9233e-5
5.5400,2.0346e-5
