Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1147e-1
 0.0037, 1.8044e-1
 0.0056, 1.4821e-1
 0.0084, 1.1719e-1
 0.0126, 8.9462e-2
 0.0190, 6.5202e-2
 0.0284, 4.5815e-2
 0.0427, 3.0561e-2
 0.0640, 1.9567e-2
 0.0960, 1.2123e-2
 0.1440, 7.4039e-3
 0.2160, 4.4952e-3
 0.3240, 2.6684e-3
 0.4860, 1.4873e-3
 0.7290, 7.4086e-4
 1.0900, 3.1696e-4
 1.6400, 1.0851e-4
 2.4600, 2.8370e-5
 3.6900, 5.1032e-6
5.5400,4.6807e-7
