Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.0381e-1
 0.0037, 1.7355e-1
 0.0056, 1.4240e-1
 0.0084, 1.1259e-1
 0.0126, 8.6023e-2
 0.0190, 6.2771e-2
 0.0284, 4.4169e-2
 0.0427, 2.9523e-2
 0.0640, 1.8962e-2
 0.0960, 1.1795e-2
 0.1440, 7.2152e-3
 0.2160, 4.3548e-3
 0.3240, 2.5417e-3
 0.4860, 1.3797e-3
 0.7290, 6.6527e-4
 1.0900, 2.7446e-4
 1.6400, 8.9942e-5
 2.4600, 2.2347e-5
 3.6900, 3.7133e-6
5.5400,2.9091e-7
