Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7721e-1
 0.0037, 1.4257e-1
 0.0056, 1.1017e-1
 0.0084, 8.1602e-2
 0.0126, 5.7962e-2
 0.0190, 3.8833e-2
 0.0284, 2.4844e-2
 0.0427, 1.4898e-2
 0.0640, 8.4498e-3
 0.0960, 4.4913e-3
 0.1440, 2.2158e-3
 0.2160, 9.9994e-4
 0.3240, 4.0702e-4
 0.4860, 1.4776e-4
 0.7290, 4.7226e-5
 1.0900, 1.3323e-5
 1.6400, 3.1843e-6
 2.4600, 6.2016e-7
 3.6900, 8.0629e-8
5.5400,5.8620e-9
