Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.5155e-1
 0.0037, 1.0323e-1
 0.0056, 6.6878e-2
 0.0084, 4.1206e-2
 0.0126, 2.4686e-2
 0.0190, 1.4594e-2
 0.0284, 8.9543e-3
 0.0427, 5.6035e-3
 0.0640, 3.5027e-3
 0.0960, 2.0900e-3
 0.1440, 1.1552e-3
 0.2160, 5.7777e-4
 0.3240, 2.5477e-4
 0.4860, 9.6016e-5
 0.7290, 2.9709e-5
 1.0900, 7.1603e-6
 1.6400, 1.1083e-6
 2.4600, 9.3080e-8
 3.6900, 2.6587e-9
5.5400,
