Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.4692e-1
 0.0037, 1.2498e-1
 0.0056, 1.0229e-1
 0.0084, 8.0544e-2
 0.0126, 6.1099e-2
 0.0190, 4.3981e-2
 0.0284, 3.0154e-2
 0.0427, 1.9152e-2
 0.0640, 1.1196e-2
 0.0960, 5.9169e-3
 0.1440, 2.8090e-3
 0.2160, 1.1996e-3
 0.3240, 4.6554e-4
 0.4860, 1.6631e-4
 0.7290, 5.4539e-5
 1.0900, 1.5866e-5
 1.6400, 3.6535e-6
 2.4600, 6.0986e-7
 3.6900, 6.0533e-8
5.5400,2.9227e-9
