Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.5416e-1
 0.0037, 7.0008e-1
 0.0056, 5.4761e-1
 0.0084, 4.0979e-1
 0.0126, 2.9497e-1
 0.0190, 2.0154e-1
 0.0284, 1.3189e-1
 0.0427, 8.0527e-2
 0.0640, 4.5832e-2
 0.0960, 2.4101e-2
 0.1440, 1.1850e-2
 0.2160, 5.6308e-3
 0.3240, 2.7039e-3
 0.4860, 1.3243e-3
 0.7290, 6.3091e-4
 1.0900, 2.7195e-4
 1.6400, 9.6362e-5
 2.4600, 2.6469e-5
 3.6900, 5.0811e-6
5.5400,4.9345e-7
