Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.2415e-1
 0.0037, 9.4710e-2
 0.0056, 6.9579e-2
 0.0084, 4.9034e-2
 0.0126, 3.3247e-2
 0.0190, 2.1527e-2
 0.0284, 1.3781e-2
 0.0427, 8.7936e-3
 0.0640, 5.7444e-3
 0.0960, 3.7891e-3
 0.1440, 2.4327e-3
 0.2160, 1.4482e-3
 0.3240, 7.6566e-4
 0.4860, 3.4717e-4
 0.7290, 1.3063e-4
 1.0900, 3.9574e-5
 1.6400, 8.6913e-6
 2.4600, 1.1506e-6
 3.6900, 3.8537e-8
5.5400,4.0046e-10
