Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1149e-1
 0.0037, 1.8045e-1
 0.0056, 1.4822e-1
 0.0084, 1.1719e-1
 0.0126, 8.9463e-2
 0.0190, 6.5202e-2
 0.0284, 4.5814e-2
 0.0427, 3.0560e-2
 0.0640, 1.9566e-2
 0.0960, 1.2121e-2
 0.1440, 7.4032e-3
 0.2160, 4.4948e-3
 0.3240, 2.6681e-3
 0.4860, 1.4873e-3
 0.7290, 7.4110e-4
 1.0900, 3.1726e-4
 1.6400, 1.0870e-4
 2.4600, 2.8458e-5
 3.6900, 5.1292e-6
5.5400,4.7201e-7
