Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1851e-1
 0.0037, 1.8705e-1
 0.0056, 1.5416e-1
 0.0084, 1.2225e-1
 0.0126, 9.3526e-2
 0.0190, 6.8247e-2
 0.0284, 4.7973e-2
 0.0427, 3.1984e-2
 0.0640, 2.0421e-2
 0.0960, 1.2524e-2
 0.1440, 7.4452e-3
 0.2160, 4.2825e-3
 0.3240, 2.3360e-3
 0.4860, 1.1640e-3
 0.7290, 5.0598e-4
 1.0900, 1.8441e-4
 1.6400, 5.1750e-5
 2.4600, 1.0418e-5
 3.6900, 1.2326e-6
5.5400,3.7358e-8
