Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.0483e+0
 0.0037, 9.0524e-1
 0.0056, 7.4405e-1
 0.0084, 5.8160e-1
 0.0126, 4.3436e-1
 0.0190, 3.0703e-1
 0.0284, 2.0809e-1
 0.0427, 1.3281e-1
 0.0640, 8.0186e-2
 0.0960, 4.5660e-2
 0.1440, 2.4958e-2
 0.2160, 1.3608e-2
 0.3240, 7.7587e-3
 0.4860, 4.6919e-3
 0.7290, 2.8831e-3
 1.0900, 1.6907e-3
 1.6400, 8.7527e-4
 2.4600, 3.8256e-4
 3.6900, 1.3305e-4
5.5400,3.3792e-5
