Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7419e-1
 0.0037, 1.4106e-1
 0.0056, 1.1009e-1
 0.0084, 8.2717e-2
 0.0126, 5.9921e-2
 0.0190, 4.1263e-2
 0.0284, 2.7441e-2
 0.0427, 1.7518e-2
 0.0640, 1.1049e-2
 0.0960, 7.0041e-3
 0.1440, 4.4799e-3
 0.2160, 2.8136e-3
 0.3240, 1.6568e-3
 0.4860, 8.7513e-4
 0.7290, 4.0115e-4
 1.0900, 1.5651e-4
 1.6400, 4.8838e-5
 2.4600, 1.1962e-5
 3.6900, 2.0094e-6
5.5400,2.0945e-7
