Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.2690e-1
 0.0037, 9.6858e-2
 0.0056, 7.1166e-2
 0.0084, 5.0146e-2
 0.0126, 3.3985e-2
 0.0190, 2.1976e-2
 0.0284, 1.4025e-2
 0.0427, 8.9016e-3
 0.0640, 5.7728e-3
 0.0960, 3.7762e-3
 0.1440, 2.4005e-3
 0.2160, 1.4091e-3
 0.3240, 7.2932e-4
 0.4860, 3.2067e-4
 0.7290, 1.1570e-4
 1.0900, 3.3091e-5
 1.6400, 6.6205e-6
 2.4600, 7.4485e-7
 3.6900, 1.2781e-8
5.5400,2.7943e-10
