Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.9674e-1
 0.0037, 1.6711e-1
 0.0056, 1.3689e-1
 0.0084, 1.0815e-1
 0.0126, 8.2621e-2
 0.0190, 6.0299e-2
 0.0284, 4.2441e-2
 0.0427, 2.8383e-2
 0.0640, 1.8252e-2
 0.0960, 1.1376e-2
 0.1440, 6.9827e-3
 0.2160, 4.2373e-3
 0.3240, 2.4931e-3
 0.4860, 1.3647e-3
 0.7290, 6.6130e-4
 1.0900, 2.7276e-4
 1.6400, 8.9443e-5
 2.4600, 2.2249e-5
 3.6900, 3.7333e-6
5.5400,2.9817e-7
