Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.2079e-2
 0.0037, 6.2353e-2
 0.0056, 4.5484e-2
 0.0084, 3.1592e-2
 0.0126, 2.0840e-2
 0.0190, 1.2826e-2
 0.0284, 7.5137e-3
 0.0427, 4.1025e-3
 0.0640, 2.0989e-3
 0.0960, 9.9103e-4
 0.1440, 4.2981e-4
 0.2160, 1.7107e-4
 0.3240, 6.2450e-5
 0.4860, 2.0850e-5
 0.7290, 6.2714e-6
 1.0900, 1.6723e-6
 1.6400, 3.5468e-7
 2.4600, 5.2772e-8
 3.6900, 4.6756e-9
5.5400,1.7847e-10
