Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.8580e-1
 0.0037, 1.5614e-1
 0.0056, 1.2682e-1
 0.0084, 9.9686e-2
 0.0126, 7.6014e-2
 0.0190, 5.5473e-2
 0.0284, 3.8994e-2
 0.0427, 2.5940e-2
 0.0640, 1.6529e-2
 0.0960, 1.0217e-2
 0.1440, 6.2899e-3
 0.2160, 3.9240e-3
 0.3240, 2.4520e-3
 0.4860, 1.4677e-3
 0.7290, 7.9484e-4
 1.0900, 3.7285e-4
 1.6400, 1.4210e-4
 2.4600, 4.2500e-5
 3.6900, 9.0389e-6
5.5400,1.1138e-6
