Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.5339e-1
 0.0037, 7.0069e-1
 0.0056, 5.4916e-1
 0.0084, 4.1184e-1
 0.0126, 2.9715e-1
 0.0190, 2.0357e-1
 0.0284, 1.3360e-1
 0.0427, 8.1815e-2
 0.0640, 4.6710e-2
 0.0960, 2.4634e-2
 0.1440, 1.2130e-2
 0.2160, 5.7446e-3
 0.3240, 2.7220e-3
 0.4860, 1.3018e-3
 0.7290, 6.0247e-4
 1.0900, 2.5195e-4
 1.6400, 8.6442e-5
 2.4600, 2.2887e-5
 3.6900, 4.1604e-6
5.5400,3.5923e-7
