Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.2651e-1
 0.0037, 9.6552e-2
 0.0056, 7.0938e-2
 0.0084, 4.9986e-2
 0.0126, 3.3877e-2
 0.0190, 2.1910e-2
 0.0284, 1.3990e-2
 0.0427, 8.8867e-3
 0.0640, 5.7707e-3
 0.0960, 3.7811e-3
 0.1440, 2.4084e-3
 0.2160, 1.4174e-3
 0.3240, 7.3636e-4
 0.4860, 3.2544e-4
 0.7290, 1.1825e-4
 1.0900, 3.4149e-5
 1.6400, 6.9494e-6
 2.4600, 8.0606e-7
 3.6900, 1.6438e-8
5.5400,2.9716e-10
