Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.0200e-1
 0.0037, 1.7163e-1
 0.0056, 1.4047e-1
 0.0084, 1.1078e-1
 0.0126, 8.4425e-2
 0.0190, 6.1476e-2
 0.0284, 4.3188e-2
 0.0427, 2.8834e-2
 0.0640, 1.8511e-2
 0.0960, 1.1531e-2
 0.1440, 7.1006e-3
 0.2160, 4.3542e-3
 0.3240, 2.6122e-3
 0.4860, 1.4714e-3
 0.7290, 7.4061e-4
 1.0900, 3.2059e-4
 1.6400, 1.1200e-4
 2.4600, 3.0402e-5
 3.6900, 5.8134e-6
5.5400,6.1332e-7
