Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1776e-1
 0.0037, 1.8619e-1
 0.0056, 1.5320e-1
 0.0084, 1.2127e-1
 0.0126, 9.2632e-2
 0.0190, 6.7510e-2
 0.0284, 4.7404e-2
 0.0427, 3.1570e-2
 0.0640, 2.0149e-2
 0.0960, 1.2412e-2
 0.1440, 7.5162e-3
 0.2160, 4.5167e-3
 0.3240, 2.6529e-3
 0.4860, 1.4618e-3
 0.7290, 7.1717e-4
 1.0900, 3.0032e-4
 1.6400, 9.9989e-5
 2.4600, 2.5250e-5
 3.6900, 4.3261e-6
5.5400,3.6898e-7
