Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.3313e-1
 0.0037, 1.9286e-1
 0.0056, 1.5363e-1
 0.0084, 1.1820e-1
 0.0126, 8.8218e-2
 0.0190, 6.3012e-2
 0.0284, 4.3324e-2
 0.0427, 2.8001e-2
 0.0640, 1.7117e-2
 0.0960, 1.0012e-2
 0.1440, 5.8258e-3
 0.2160, 3.5057e-3
 0.3240, 2.1725e-3
 0.4860, 1.3103e-3
 0.7290, 7.1623e-4
 1.0900, 3.3727e-4
 1.6400, 1.2828e-4
 2.4600, 3.7968e-5
 3.6900, 7.9928e-6
5.5400,9.5460e-7
