Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.9556e-1
 0.0037, 1.6608e-1
 0.0056, 1.3605e-1
 0.0084, 1.0753e-1
 0.0126, 8.2186e-2
 0.0190, 6.0001e-2
 0.0284, 4.2225e-2
 0.0427, 2.8217e-2
 0.0640, 1.8128e-2
 0.0960, 1.1293e-2
 0.1440, 6.9374e-3
 0.2160, 4.2250e-3
 0.3240, 2.5040e-3
 0.4860, 1.3859e-3
 0.7290, 6.8145e-4
 1.0900, 2.8603e-4
 1.6400, 9.5764e-5
 2.4600, 2.4444e-5
 3.6900, 4.2605e-6
5.5400,3.6715e-7
