Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.6693e-1
 0.0037, 1.4043e-1
 0.0056, 1.1338e-1
 0.0084, 8.7862e-2
 0.0126, 6.5467e-2
 0.0190, 4.6192e-2
 0.0284, 3.1057e-2
 0.0427, 1.9427e-2
 0.0640, 1.1318e-2
 0.0960, 6.0830e-3
 0.1440, 3.0122e-3
 0.2160, 1.3741e-3
 0.3240, 5.7793e-4
 0.4860, 2.2296e-4
 0.7290, 7.7132e-5
 1.0900, 2.3123e-5
 1.6400, 5.4841e-6
 2.4600, 9.5519e-7
 3.6900, 1.0025e-7
5.5400,5.1752e-9
