Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.4247e-1
 0.0037, 2.0887e-1
 0.0056, 1.7263e-1
 0.0084, 1.3682e-1
 0.0126, 1.0437e-1
 0.0190, 7.5860e-2
 0.0284, 5.3058e-2
 0.0427, 3.5062e-2
 0.0640, 2.2011e-2
 0.0960, 1.3160e-2
 0.1440, 7.6699e-3
 0.2160, 4.5088e-3
 0.3240, 2.7320e-3
 0.4860, 1.6728e-3
 0.7290, 9.7654e-4
 1.0900, 5.1222e-4
 1.6400, 2.2515e-4
 2.4600, 8.0356e-5
 3.6900, 2.1548e-5
5.5400,3.8362e-6
