Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.4051e-1
 0.0037, 2.0645e-1
 0.0056, 1.6988e-1
 0.0084, 1.3395e-1
 0.0126, 1.0162e-1
 0.0190, 7.3429e-2
 0.0284, 5.1043e-2
 0.0427, 3.3503e-2
 0.0640, 2.0884e-2
 0.0960, 1.2418e-2
 0.1440, 7.2468e-3
 0.2160, 4.3345e-3
 0.3240, 2.7331e-3
 0.4860, 1.7733e-3
 0.7290, 1.1051e-3
 1.0900, 6.1811e-4
 1.6400, 2.8860e-4
 2.4600, 1.0894e-4
 3.6900, 3.1036e-5
5.5400,5.8285e-6
