Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.7163e-1
 0.0037, 1.3881e-1
 0.0056, 1.0823e-1
 0.0084, 8.1277e-2
 0.0126, 5.8856e-2
 0.0190, 4.0526e-2
 0.0284, 2.6963e-2
 0.0427, 1.7239e-2
 0.0640, 1.0907e-2
 0.0960, 6.9411e-3
 0.1440, 4.4534e-3
 0.2160, 2.7998e-3
 0.3240, 1.6480e-3
 0.4860, 8.7041e-4
 0.7290, 3.9948e-4
 1.0900, 1.5610e-4
 1.6400, 4.8738e-5
 2.4600, 1.1923e-5
 3.6900, 1.9632e-6
5.5400,1.9165e-7
