Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1346e-1
 0.0037, 1.8222e-1
 0.0056, 1.4973e-1
 0.0084, 1.1842e-1
 0.0126, 9.0405e-2
 0.0190, 6.5884e-2
 0.0284, 4.6283e-2
 0.0427, 3.0859e-2
 0.0640, 1.9741e-2
 0.0960, 1.2212e-2
 0.1440, 7.4416e-3
 0.2160, 4.5072e-3
 0.3240, 2.6697e-3
 0.4860, 1.4839e-3
 0.7290, 7.3532e-4
 1.0900, 3.1165e-4
 1.6400, 1.0517e-4
 2.4600, 2.6951e-5
 3.6900, 4.6963e-6
5.5400,4.0601e-7
