Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.9413e-1
 0.0037, 1.6189e-1
 0.0056, 1.2986e-1
 0.0084, 1.0029e-1
 0.0126, 7.4834e-2
 0.0190, 5.3275e-2
 0.0284, 3.6568e-2
 0.0427, 2.3844e-2
 0.0640, 1.5013e-2
 0.0960, 9.2950e-3
 0.1440, 5.8852e-3
 0.2160, 3.9588e-3
 0.3240, 2.8354e-3
 0.4860, 2.0562e-3
 0.7290, 1.4037e-3
 1.0900, 8.4920e-4
 1.6400, 4.2650e-4
 2.4600, 1.7247e-4
 3.6900, 5.3012e-5
5.5400,1.0827e-5
