Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 4.2140e-1
 0.0037, 3.0405e-1
 0.0056, 2.1042e-1
 0.0084, 1.3860e-1
 0.0126, 8.6578e-2
 0.0190, 5.0138e-2
 0.0284, 2.7602e-2
 0.0427, 1.4390e-2
 0.0640, 7.4654e-3
 0.0960, 3.9762e-3
 0.1440, 2.1758e-3
 0.2160, 1.1663e-3
 0.3240, 5.7328e-4
 0.4860, 2.4474e-4
 0.7290, 8.6791e-5
 1.0900, 2.4747e-5
 1.6400, 5.0022e-6
 2.4600, 5.9097e-7
 3.6900, 5.4016e-9
5.5400,1.2161e-10
