Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.4971e-1
 0.0037, 1.2630e-1
 0.0056, 1.0227e-1
 0.0084, 7.9460e-2
 0.0126, 5.9355e-2
 0.0190, 4.2032e-2
 0.0284, 2.8431e-2
 0.0427, 1.7944e-2
 0.0640, 1.0561e-2
 0.0960, 5.7233e-3
 0.1440, 2.8440e-3
 0.2160, 1.2943e-3
 0.3240, 5.3983e-4
 0.4860, 2.0557e-4
 0.7290, 7.0226e-5
 1.0900, 2.0796e-5
 1.6400, 4.8549e-6
 2.4600, 8.3531e-7
 3.6900, 8.7151e-8
5.5400,4.4873e-9
