Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.2592e-1
 0.0037, 9.6088e-2
 0.0056, 7.0595e-2
 0.0084, 4.9745e-2
 0.0126, 3.3718e-2
 0.0190, 2.1813e-2
 0.0284, 1.3937e-2
 0.0427, 8.8636e-3
 0.0640, 5.7653e-3
 0.0960, 3.7850e-3
 0.1440, 2.4166e-3
 0.2160, 1.4268e-3
 0.3240, 7.4474e-4
 0.4860, 3.3139e-4
 0.7290, 1.2154e-4
 1.0900, 3.5558e-5
 1.6400, 7.3955e-6
 2.4600, 8.9215e-7
 3.6900, 2.1866e-8
5.5400,3.2534e-10
