Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1671e-1
 0.0037, 1.8526e-1
 0.0056, 1.5245e-1
 0.0084, 1.2074e-1
 0.0126, 9.2272e-2
 0.0190, 6.7287e-2
 0.0284, 4.7274e-2
 0.0427, 3.1506e-2
 0.0640, 2.0128e-2
 0.0960, 1.2409e-2
 0.1440, 7.5114e-3
 0.2160, 4.5044e-3
 0.3240, 2.6374e-3
 0.4860, 1.4457e-3
 0.7290, 7.0091e-4
 1.0900, 2.8634e-4
 1.6400, 9.1120e-5
 2.4600, 2.1369e-5
 3.6900, 3.1310e-6
5.5400,1.9607e-7
