Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.4021e-1
 0.0037, 1.0302e-1
 0.0056, 7.3128e-2
 0.0084, 4.9911e-2
 0.0126, 3.2791e-2
 0.0190, 2.0527e-2
 0.0284, 1.2738e-2
 0.0427, 8.0172e-3
 0.0640, 5.4263e-3
 0.0960, 4.0375e-3
 0.1440, 3.2359e-3
 0.2160, 2.6236e-3
 0.3240, 1.9962e-3
 0.4860, 1.3370e-3
 0.7290, 7.5335e-4
 1.0900, 3.4901e-4
 1.6400, 1.2723e-4
 2.4600, 3.5663e-5
 3.6900, 6.5570e-6
5.5400,4.1364e-7
