Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 2.1138e-1
 0.0037, 1.3828e-1
 0.0056, 8.5750e-2
 0.0084, 5.0031e-2
 0.0126, 2.7735e-2
 0.0190, 1.4662e-2
 0.0284, 8.0274e-3
 0.0427, 4.8191e-3
 0.0640, 3.2956e-3
 0.0960, 2.3828e-3
 0.1440, 1.6566e-3
 0.2160, 1.0368e-3
 0.3240, 5.6312e-4
 0.4860, 2.5932e-4
 0.7290, 9.8832e-5
 1.0900, 3.0650e-5
 1.6400, 7.0152e-6
 2.4600, 1.0549e-6
 3.6900, 2.4751e-8
5.5400,
