Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 1.8760e-1
 0.0037, 1.5824e-1
 0.0056, 1.2900e-1
 0.0084, 1.0171e-1
 0.0126, 7.7683e-2
 0.0190, 5.6693e-2
 0.0284, 3.9828e-2
 0.0427, 2.6518e-2
 0.0640, 1.6971e-2
 0.0960, 1.0575e-2
 0.1440, 6.5649e-3
 0.2160, 4.1069e-3
 0.3240, 2.5490e-3
 0.4860, 1.5043e-3
 0.7290, 8.0242e-4
 1.0900, 3.7198e-4
 1.6400, 1.4087e-4
 2.4600, 4.2158e-5
 3.6900, 9.0996e-6
5.5400,1.1550e-6
