Ground Motion (g),Annual Frequency of Exceedence
 0.0025, 8.2218e-1
 0.0037, 6.7197e-1
 0.0056, 5.2429e-1
 0.0084, 3.9150e-1
 0.0126, 2.8127e-1
 0.0190, 1.9179e-1
 0.0284, 1.2523e-1
 0.0427, 7.6276e-2
 0.0640, 4.3324e-2
 0.0960, 2.2769e-2
 0.1440, 1.1228e-2
 0.2160, 5.3813e-3
 0.3240, 2.6188e-3
 0.4860, 1.2991e-3
 0.7290, 6.2357e-4
 1.0900, 2.6928e-4
 1.6400, 9.5236e-5
 2.4600, 2.6045e-5
 3.6900, 4.9618e-6
5.5400,4.7522e-7
